T,-1.052950,0.300884,-1.043399,-0.149763,-1.137509,0.544322,2.370324,-1.726306,0.332327,-0.925564,1.354948,0.028561,-1.293699,-0.215551,-1.446766,0.120817
I,0.525371,1.519767,-1.043399,0.739398,-0.677402,1.525770,-1.069015,0.152898,-0.506199,1.881747,-1.312864,0.507305,-0.437224,-0.215551,0.127163,1.362105
D,-0.000736,1.215047,0.447576,1.183978,1.163027,1.525770,-0.639098,-0.974625,0.332327,0.678614,-1.312864,-0.450183,-0.008987,-0.861945,-0.266319,0.741461
N,1.577584,1.215047,0.447576,0.294817,-0.217294,-0.927849,0.650654,-0.222943,0.332327,-1.727653,-0.931748,0.986049,1.275725,1.077237,-0.659802,0.120817
G,-1.052950,-1.832162,-1.043399,-1.928085,-1.137509,0.544322,-0.639098,0.528739,0.332327,-0.925564,-0.550632,0.507305,-0.865461,-0.861945,0.520646,1.362105
S,-0.000736,1.215047,-0.049416,1.183978,-0.217294,0.544322,0.220737,0.528739,1.590114,-1.326609,-0.169516,-0.928927,-1.293699,-0.215551,2.094575,-0.499827
B,-0.000736,-1.527441,-0.049416,-0.594344,0.242813,0.544322,-0.209180,0.528739,0.332327,-0.524520,-0.169516,-0.928927,-0.437224,-0.215551,1.307610,1.362105
A,-1.579056,-1.832162,-1.043399,-1.483505,-1.137509,0.544322,-2.358767,-0.974625,-1.344724,-0.123475,-1.693981,0.028561,-0.865461,-1.508338,-0.659802,-0.499827
J,-1.052950,-1.527441,-0.546408,-0.594344,-0.677402,1.525770,-0.639098,-0.974625,0.332327,1.480702,-0.931748,0.028561,-0.865461,-1.508338,-1.053284,-0.499827
M,3.682011,2.433930,3.926517,1.628559,1.623134,2.997941,-2.358767,0.528739,-1.344724,1.480702,-2.075097,0.507305,2.132200,-4.740307,-1.053284,0.120817
X,-0.526843,0.605605,-0.049416,0.739398,0.242813,0.544322,-0.209180,-0.598784,1.170852,-1.326609,-0.169516,0.028561,-0.437224,-0.215551,0.914128,-0.499827
O,1.051478,1.824488,-0.546408,0.739398,0.242813,-0.437125,-0.209180,0.528739,-0.925461,0.678614,0.211600,0.507305,0.847488,0.430843,0.520646,0.120817
R,0.525371,0.605605,-0.049416,0.739398,1.163027,-0.437125,1.510489,0.904579,-0.925461,-0.524520,-1.312864,0.507305,-0.437224,-0.861945,0.520646,1.982748
F,1.051478,0.605605,-0.049416,-0.594344,-0.217294,1.525770,-0.639098,-0.598784,-0.086936,0.678614,-0.550632,-0.450183,-0.008987,0.430843,0.914128,0.741461
C,1.577584,0.910326,-0.049416,-0.149763,-0.677402,-0.437125,0.220737,0.528739,1.170852,1.079658,0.211600,1.464793,-0.437224,-0.215551,0.520646,0.741461
J,-1.579056,-1.222720,-1.540391,-1.483505,-1.137509,0.544322,0.220737,-0.974625,-0.086936,2.282791,-0.550632,0.028561,-1.293699,-0.861945,-1.446766,-0.499827
H,-0.000736,-0.613279,-0.049416,-0.594344,0.242813,0.053599,-0.209180,0.528739,0.332327,-0.524520,-0.169516,0.028561,-0.008987,-0.215551,-0.266319,0.120817
O,1.051478,1.215047,0.944567,1.183978,0.702920,0.053599,-0.639098,1.656261,0.332327,-0.524520,-0.550632,0.507305,0.419251,-0.215551,0.520646,-1.741115
M,1.577584,1.215047,2.932533,1.183978,2.543348,-1.909296,0.220737,-0.222943,-0.086936,0.678614,1.736064,0.986049,2.988675,0.430843,0.520646,-0.499827
W,4.208118,2.129209,3.429525,1.183978,0.702920,1.035046,1.080572,-0.222943,-0.925461,-1.326609,1.354948,-0.450183,2.988675,2.370024,-0.659802,-1.120471
G,-0.526843,-0.308558,-0.546408,-0.594344,-0.677402,-0.437125,-0.639098,0.152898,-0.086936,-0.925564,-0.169516,0.507305,-0.437224,-0.215551,0.127163,0.120817
L,-1.052950,-1.222720,-1.043399,-0.594344,-1.137509,-3.381468,-2.788685,0.152898,0.332327,-3.331831,-2.456213,-0.928927,-1.293699,-0.215551,-1.446766,0.120817
P,-0.526843,-0.308558,-0.546408,-0.594344,-0.677402,-1.418573,2.800242,1.280420,-1.763987,1.079658,-0.169516,-2.365158,-1.293699,1.077237,0.127163,0.120817
G,-0.000736,0.605605,-0.049416,0.294817,1.163027,0.544322,-1.069015,-0.222943,-0.925461,-0.524520,-0.550632,1.464793,1.275725,-0.215551,0.520646,1.982748
E,-0.526843,-0.917999,-1.043399,0.294817,-0.677402,-1.909296,0.220737,0.528739,2.009377,-0.524520,-0.169516,3.379768,-1.293699,-0.215551,1.307610,0.120817
X,0.525371,1.215047,1.441559,1.183978,0.242813,0.544322,0.220737,-1.350465,1.170852,0.678614,-0.550632,-0.450183,-0.008987,-0.215551,0.127163,0.120817
V,1.577584,0.605605,0.447576,-0.149763,-0.677402,0.544322,1.080572,-0.222943,-0.086936,-0.123475,1.354948,-1.407671,0.419251,2.370024,-0.266319,0.120817
X,-0.000736,0.910326,-0.049416,0.739398,0.702920,0.544322,-0.209180,-0.598784,1.170852,-1.326609,-0.169516,-0.928927,-0.008987,-0.215551,0.914128,0.120817
G,-1.579056,-1.222720,-1.540391,-1.928085,-1.137509,0.053599,-0.209180,0.152898,0.332327,-0.524520,-0.550632,0.986049,-0.865461,0.430843,-0.266319,0.741461
S,-0.526843,0.605605,-0.546408,0.739398,-0.677402,0.053599,-1.069015,0.528739,2.009377,-1.326609,-0.169516,0.986049,-1.293699,0.430843,2.094575,0.120817
Y,1.577584,1.215047,1.938550,1.183978,2.083241,1.035046,-1.069015,0.528739,-0.506199,-0.524520,0.592716,0.028561,-0.008987,0.430843,1.701093,-2.982402
L,-0.526843,-0.308558,-1.043399,-0.594344,-1.137509,-2.890744,-3.218602,0.528739,0.332327,-3.331831,-2.075097,-1.407671,-1.293699,-0.215551,-1.446766,0.120817
J,-0.000736,-0.613279,0.447576,0.294817,0.702920,0.544322,1.080572,-0.222943,-0.506199,-0.524520,0.211600,0.507305,-0.008987,-0.861945,1.307610,-1.741115
Q,1.051478,0.605605,0.944567,2.517720,1.623134,0.544322,-1.069015,0.904579,-0.086936,0.277569,-0.169516,0.507305,-0.008987,-0.215551,0.914128,0.120817
C,1.051478,0.910326,-0.546408,-0.149763,-0.677402,-0.437125,0.650654,0.528739,0.332327,1.079658,0.211600,-0.450183,-0.437224,0.430843,0.520646,0.741461
E,1.051478,0.605605,-0.546408,-0.594344,-0.677402,0.053599,-0.209180,-0.222943,0.751589,0.678614,-0.169516,0.986049,-0.865461,0.430843,1.307610,0.741461
H,-0.526843,-1.222720,-0.546408,-1.928085,-0.677402,0.544322,-0.209180,0.152898,0.332327,-0.524520,-0.169516,0.028561,0.847488,-0.215551,-0.266319,-0.499827
L,-1.052950,-1.222720,-1.540391,-0.594344,-1.137509,-3.381468,-2.788685,0.152898,0.332327,-3.331831,-2.456213,-0.928927,-1.293699,-0.215551,-1.446766,0.120817
Y,0.525371,0.910326,0.447576,0.739398,1.163027,1.035046,-0.639098,0.528739,-0.506199,-0.524520,0.592716,-0.450183,1.275725,0.430843,1.701093,-2.982402
H,2.103691,1.519767,1.441559,0.294817,0.242813,1.035046,0.220737,-0.222943,-0.086936,-0.123475,-0.931748,-1.407671,1.275725,0.430843,0.520646,0.741461
Q,0.525371,0.910326,-0.049416,-0.149763,0.242813,1.035046,-0.639098,0.152898,0.332327,0.678614,-0.169516,-0.450183,0.419251,-0.215551,2.094575,0.741461
Q,-0.000736,-0.308558,0.447576,-0.594344,0.702920,0.544322,-1.069015,0.528739,-0.506199,-0.925564,0.211600,0.986049,0.419251,-0.861945,0.520646,0.741461
J,-0.000736,-0.003837,-0.049416,-0.149763,-0.677402,0.544322,0.650654,-1.350465,0.751589,2.282791,-0.550632,-0.928927,-1.293699,-0.215551,-1.053284,0.120817
D,-0.000736,-0.613279,-0.049416,-0.594344,-0.217294,0.053599,-0.209180,0.904579,0.751589,-0.524520,-0.169516,-1.407671,-0.437224,-0.215551,-0.266319,-0.499827
R,-1.052950,-0.308558,-0.546408,-0.594344,-0.217294,-0.437125,-0.209180,0.152898,-0.086936,-0.925564,-0.550632,-0.450183,-0.008987,-0.861945,0.520646,0.120817
M,-0.000736,-0.613279,0.944567,-0.594344,0.242813,-0.437125,-0.639098,-0.598784,-0.506199,0.277569,0.973832,0.986049,1.703963,-2.154732,-0.659802,0.120817
N,-0.526843,-0.613279,-0.546408,-0.594344,-0.677402,0.053599,0.220737,0.152898,-0.506199,-0.524520,0.211600,-0.450183,1.275725,0.430843,-0.659802,-1.741115
C,1.051478,1.519767,-0.049416,0.739398,0.242813,0.544322,-1.069015,-0.222943,-0.925461,0.277569,0.973832,1.464793,0.419251,0.430843,1.701093,1.362105
P,1.051478,0.910326,1.441559,1.183978,1.623134,0.544322,-1.069015,0.904579,-0.086936,-0.524520,-0.169516,-0.928927,-0.008987,0.430843,1.701093,0.741461
W,-0.526843,-0.917999,-0.546408,-1.038924,-0.677402,1.035046,1.080572,-0.598784,-1.344724,-1.326609,0.973832,-0.450183,1.275725,1.723631,-1.446766,0.120817
V,1.051478,0.605605,1.938550,1.183978,3.003455,0.544322,-0.209180,0.152898,-0.086936,-0.524520,-0.169516,0.028561,2.132200,0.430843,2.094575,-2.982402
M,1.051478,-0.003837,1.938550,-0.149763,1.623134,-1.418573,-0.209180,-0.598784,-0.086936,0.678614,1.354948,1.464793,2.132200,-1.508338,-0.266319,-0.499827
E,-0.000736,0.300884,-0.049416,0.294817,0.242813,0.053599,-0.209180,-0.222943,1.170852,1.079658,0.592716,0.507305,-0.437224,0.430843,0.520646,-0.499827
N,1.051478,1.215047,1.441559,1.183978,2.543348,-0.927849,0.220737,-0.598784,-0.506199,-0.123475,0.592716,0.507305,1.703963,0.430843,0.520646,-2.361759
O,1.051478,-0.003837,1.441559,0.294817,1.163027,-0.437125,-0.639098,0.152898,0.332327,-0.123475,-0.550632,0.028561,-0.008987,-1.508338,0.520646,-1.120471
N,-0.000736,0.300884,-0.049416,0.294817,0.242813,0.053599,-0.209180,1.656261,-0.506199,-0.925564,-0.931748,-0.928927,-0.008987,-0.861945,-0.266319,0.120817
H,-0.000736,0.605605,-0.049416,0.294817,-0.677402,0.053599,-0.639098,3.911306,-1.763987,-0.524520,0.211600,0.028561,-0.008987,-0.215551,-1.446766,0.120817
U,1.577584,1.215047,1.441559,1.628559,0.242813,-1.909296,0.650654,0.528739,0.751589,1.079658,1.736064,0.986049,-0.008987,0.430843,-0.659802,-1.120471
Y,-1.052950,-0.003837,-1.043399,-0.149763,-1.137509,-0.437125,1.080572,-1.726306,-0.925461,-0.524520,1.736064,0.028561,-0.865461,1.723631,-1.446766,0.120817
S,1.051478,0.300884,0.944567,0.294817,0.242813,-0.437125,0.650654,-0.222943,1.170852,1.079658,0.211600,-0.928927,-0.437224,-0.215551,0.520646,-1.741115
T,-1.052950,-1.222720,-1.540391,-1.483505,-1.137509,0.053599,1.510489,-0.974625,0.332327,-0.524520,1.354948,0.028561,-0.865461,1.723631,-1.053284,-0.499827
K,1.577584,1.519767,0.447576,0.294817,-0.217294,0.053599,0.220737,-0.974625,0.751589,0.277569,0.211600,0.028561,0.847488,-0.215551,-0.266319,-0.499827
W,-1.052950,-1.832162,-1.043399,-1.928085,-1.137509,0.053599,0.220737,-0.222943,-2.183249,-0.524520,0.592716,0.028561,1.275725,1.077237,-1.446766,0.120817
I,-0.526843,0.605605,-0.546408,0.739398,-0.217294,0.053599,-0.209180,-1.726306,0.751589,1.881747,-0.169516,0.028561,-1.293699,-0.215551,-1.053284,0.120817
C,-1.052950,-1.222720,-1.043399,-1.483505,-1.137509,-0.437125,0.220737,0.904579,0.751589,0.277569,0.211600,1.943536,-0.865461,1.077237,-0.266319,0.741461
F,0.525371,0.605605,0.447576,0.739398,1.623134,0.053599,-0.639098,0.528739,-0.506199,-0.524520,0.211600,0.028561,0.847488,1.077237,2.094575,2.603392
A,-0.526843,0.300884,-0.049416,0.294817,-0.217294,1.035046,-2.358767,-0.974625,-0.925461,-0.123475,-1.693981,0.028561,-0.437224,-1.508338,-0.266319,-0.499827
Z,-0.526843,-0.003837,-0.049416,-0.149763,-0.217294,0.053599,0.220737,-0.974625,1.590114,1.079658,0.211600,-0.450183,-0.865461,-0.215551,0.914128,-0.499827
X,-0.526843,-0.003837,-0.049416,-0.149763,-0.677402,1.525770,-1.069015,-0.974625,1.170852,0.678614,-2.075097,-0.450183,-0.008987,-0.861945,-0.266319,1.362105
B,-0.526843,-1.222720,-1.043399,-0.594344,-0.217294,0.053599,-0.209180,0.152898,-0.086936,-0.524520,-0.169516,-0.928927,0.847488,-0.215551,0.520646,1.362105
U,0.525371,-0.308558,-0.049416,-0.594344,-0.677402,-0.927849,0.220737,0.528739,1.170852,0.277569,0.592716,0.028561,-0.008987,0.430843,-0.659802,-1.741115
H,-1.579056,-1.832162,-1.540391,-1.928085,-1.137509,0.053599,-0.209180,2.783783,-1.763987,-0.524520,-0.169516,0.028561,-0.008987,-0.215551,-1.446766,0.120817
O,0.525371,0.910326,-0.546408,-0.149763,-0.217294,-0.437125,-0.639098,0.528739,-1.344724,0.277569,-0.169516,0.507305,0.847488,0.430843,0.127163,0.120817
E,-1.579056,-2.136883,-2.037382,-1.928085,-1.137509,-1.418573,-0.209180,0.152898,1.170852,-0.524520,-0.169516,2.422280,-1.293699,-0.215551,0.914128,1.362105
A,-0.526843,-0.003837,-0.049416,-0.149763,-0.217294,1.525770,-1.498933,-1.350465,-1.344724,-0.123475,-1.312864,0.507305,-0.437224,-2.801126,-0.659802,-0.499827
